class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
None,0.5181100964546204,0.6908350586891174,-0.9388370513916016,0.9997332692146301,0.5391236543655396,0.6410745978355408,-0.8839804530143738,0.9992799162864685,0.5530616044998169,0.6433320641517639,-0.8843063116073608,0.9994322657585144,0.5673031806945801,0.6466453671455383,-0.884536862373352,0.999160885810852,0.49074262380599976,0.6376858949661255,-0.8930317759513855,0.9993533492088318,0.4731110632419586,0.6377764344215393,-0.8924224972724915,0.9995406866073608,0.4562795162200928,0.6386903524398804,-0.8927739262580872,0.9994155168533325,0.5880347490310669,0.6831046342849731,-0.5130349397659302,0.9991583824157715,0.42820191383361816,0.6688328385353088,-0.5382011532783508,0.999580442905426,0.5403739213943481,0.7541928887367249,-0.7953720688819885,0.9996689558029175,0.4820309281349182,0.7467033267021179,-0.8036519885063171,0.999760091304779,0.6825258731842041,0.9302259087562561,-0.263439804315567,0.9968248605728149,0.313129723072052,0.9489358067512512,-0.32307466864585876,0.9977840781211853,0.7820301055908203,1.2354649305343628,-0.20678415894508362,0.12192925810813904,0.2131035029888153,1.2720043659210205,-0.19666160643100739,0.3927381932735443,0.7666162252426147,1.5128809213638306,-0.5481469035148621,0.03483699634671211,0.219361811876297,1.5269652605056763,-0.5299029350280762,0.06431101262569427,0.787102997303009,1.6146066188812256,-0.6471460461616516,0.03524639457464218,0.2040165662765503,1.6198540925979614,-0.6327112913131714,0.058511726558208466,0.7438442707061768,1.6145472526550293,-0.7062307000160217,0.059388771653175354,0.23725435137748718,1.6200835704803467,-0.7181890606880188,0.09958980977535248,0.7290711402893066,1.572669267654419,-0.5900239944458008,0.05949048697948456,0.24852773547172546,1.5812236070632935,-0.576791524887085,0.09449630975723267,0.6242316961288452,1.5659120082855225,-0.055250994861125946,0.00037610504659824073,0.3768700659275055,1.570621371269226,0.0594533309340477,0.0003271426830906421,0.621538519859314,2.084649085998535,-0.12270580232143402,0.0005083795986138284,0.3891935348510742,2.091470241546631,0.049720458686351776,0.00025645250570960343,0.6247205138206482,2.561270236968994,0.38855645060539246,6.4240834035445e-05,0.40220627188682556,2.563966989517212,0.39836159348487854,1.6338486602762714e-05,0.6294465065002441,2.6445136070251465,0.41004103422164917,5.443207919597626e-05,0.39723676443099976,2.647143840789795,0.41662144660949707,4.932316005579196e-05,0.5907034873962402,2.7117581367492676,-0.12446721643209457,9.65945073403418e-05,0.4461120665073395,2.7043771743774414,-0.1455618292093277,0.00011791448196163401
None,0.5181235671043396,0.6888157725334167,-1.3110926151275635,0.9996232390403748,0.5391231775283813,0.6400524377822876,-1.250378966331482,0.999181866645813,0.553044319152832,0.642753005027771,-1.250732183456421,0.9992923140525818,0.5673050880432129,0.6464820504188538,-1.2508054971694946,0.9990345239639282,0.49107322096824646,0.6359657645225525,-1.2636605501174927,0.9992927312850952,0.4731333255767822,0.6361168026924133,-1.263941764831543,0.9994574785232544,0.4562523365020752,0.6372460722923279,-1.264369010925293,0.9993480443954468,0.588032603263855,0.6827118992805481,-0.8178567886352539,0.9989784955978394,0.4274490475654602,0.6686574816703796,-0.8734453916549683,0.9994968771934509,0.5403077602386475,0.753132164478302,-1.1398255825042725,0.9993839859962463,0.4820249080657959,0.7459840178489685,-1.1577025651931763,0.9995834827423096,0.6798978447914124,0.9230712652206421,-0.5353472232818604,0.9911321401596069,0.3131691515445709,0.9479209184646606,-0.499732106924057,0.9925293922424316,0.785622239112854,1.1585001945495605,-0.6552454829216003,0.12543106079101562,0.23563477396965027,1.2662216424942017,-0.40412965416908264,0.36603233218193054,0.7499138712882996,1.216349482536316,-1.1311520338058472,0.03509622439742088,0.25697678327560425,1.4683226346969604,-0.7726017832756042,0.060125093907117844,0.7465221881866455,1.2474762201309204,-1.2498382329940796,0.03737761825323105,0.2586127817630768,1.5415992736816406,-0.8711031079292297,0.05642133951187134,0.7285314202308655,1.2113125324249268,-1.2734700441360474,0.06123995780944824,0.26988282799720764,1.5167659521102905,-0.9396246075630188,0.09550482034683228,0.7207854986190796,1.2001795768737793,-1.1584103107452393,0.060263462364673615,0.2758431136608124,1.486207365989685,-0.8141509294509888,0.09034640341997147,0.6246669888496399,1.562631607055664,-0.08762113749980927,0.0004459002520889044,0.3901391625404358,1.5701764822006226,0.091075100004673,0.00039383594412356615,0.6234355568885803,1.9898533821105957,-0.25869220495224,0.0015029837377369404,0.4118134379386902,1.9876056909561157,-0.07549820840358734,0.0006410280475392938,0.6556019186973572,2.4790406227111816,0.22666363418102264,0.00010039621702162549,0.4541378617286682,2.4682860374450684,0.23293086886405945,5.632776810671203e-05,0.6698049902915955,2.5631966590881348,0.24302859604358673,6.73930553602986e-05,0.46128568053245544,2.5423731803894043,0.24369318783283234,0.00010053058940684423,0.6274269819259644,2.609210252761841,-0.24509699642658234,0.00016713229706510901,0.46587905287742615,2.614006280899048,-0.2504323720932007,0.00030542322201654315
None,0.5183103084564209,0.6881886124610901,-1.1641016006469727,0.9995607137680054,0.539133608341217,0.6400284171104431,-1.1090670824050903,0.9990996718406677,0.5530280470848083,0.6427587270736694,-1.1093685626983643,0.9991464018821716,0.5672699809074402,0.6465733051300049,-1.1095550060272217,0.9989305138587952,0.49216923117637634,0.6357306838035583,-1.1234108209609985,0.9992261528968811,0.47379034757614136,0.6358481645584106,-1.1232221126556396,0.9993593096733093,0.45660313963890076,0.6369845271110535,-1.1236438751220703,0.9992942810058594,0.5866764187812805,0.6826394200325012,-0.7158928513526917,0.9988328218460083,0.42716026306152344,0.6687344908714294,-0.7754640579223633,0.9994258880615234,0.5401142835617065,0.7525222301483154,-1.010632038116455,0.9993418455123901,0.48204559087753296,0.7456751465797424,-1.0283491611480713,0.999561607837677,0.6762573719024658,0.910977303981781,-0.4370575547218323,0.9903863668441772,0.31523996591567993,0.9441797733306885,-0.4804627001285553,0.9918603897094727,0.7849341630935669,1.1666035652160645,-0.4708220064640045,0.12587809562683105,0.23614434897899628,1.2545403242111206,-0.3711026906967163,0.3494336009025574,0.7869994640350342,1.3234827518463135,-0.7639137506484985,0.033748142421245575,0.25277549028396606,1.4774940013885498,-0.7244260907173157,0.057929981499910355,0.807245135307312,1.3955625295639038,-0.8379083871841431,0.036767054349184036,0.2457791119813919,1.556679606437683,-0.8308717608451843,0.055809393525123596,0.7869632244110107,1.3707104921340942,-0.9339345097541809,0.06001584231853485,0.2577725350856781,1.5411784648895264,-0.9232039451599121,0.09422878175973892,0.7677022218704224,1.3279929161071777,-0.8197970390319824,0.05887415260076523,0.27043774724006653,1.5043373107910156,-0.776517927646637,0.08896147459745407,0.625085711479187,1.5486122369766235,-0.07660456001758575,0.00043885791092179716,0.392090380191803,1.5608752965927124,0.07988231629133224,0.00038357306038960814,0.6362038254737854,1.9961789846420288,-0.2228669673204422,0.0015179483452811837,0.4248875677585602,1.9958922863006592,-0.13608482480049133,0.000628578185569495,0.6609082818031311,2.480992078781128,0.22141540050506592,9.600839257473126e-05,0.45064419507980347,2.475656032562256,0.12412144243717194,5.3340532758738846e-05,0.6699197888374329,2.573936939239502,0.2300853282213211,6.326613947749138e-05,0.45290666818618774,2.5577034950256348,0.1302858293056488,9.481669258093461e-05,0.6311124563217163,2.6122419834136963,-0.3149960935115814,0.00015826649905648082,0.47197818756103516,2.6298840045928955,-0.44140177965164185,0.0002909375762101263
None,0.5183728337287903,0.687099814414978,-1.2382125854492188,0.9992983341217041,0.5390730500221252,0.6395604014396667,-1.183048129081726,0.9987300038337708,0.5528417825698853,0.6423962116241455,-1.1833908557891846,0.9986461400985718,0.5670140981674194,0.6463168859481812,-1.183589220046997,0.9985095858573914,0.4923815131187439,0.6353015303611755,-1.1983054876327515,0.9989484548568726,0.4738491475582123,0.6354890465736389,-1.1983646154403687,0.9990300536155701,0.4566134810447693,0.6366886496543884,-1.1988370418548584,0.9990645051002502,0.5850503444671631,0.6821743249893188,-0.7797154188156128,0.9982439279556274,0.42691856622695923,0.6687387824058533,-0.8429678678512573,0.9991296529769897,0.5399854779243469,0.7510548233985901,-1.0798401832580566,0.9990183711051941,0.4824143350124359,0.7446485161781311,-1.0990040302276611,0.9993743896484375,0.6753031015396118,0.9081494212150574,-0.5010024309158325,0.9882961511611938,0.31801891326904297,0.9434230327606201,-0.520073652267456,0.989664614200592,0.7861162424087524,1.1664866209030151,-0.5119518041610718,0.1282290369272232,0.24366764724254608,1.2548065185546875,-0.406730592250824,0.3306804299354553,0.7840577363967896,1.3402702808380127,-0.8993446230888367,0.032620664685964584,0.2509494423866272,1.4855420589447021,-0.7757517099380493,0.05467947572469711,0.8033202290534973,1.4063091278076172,-1.011504054069519,0.03621025010943413,0.2416319102048874,1.562789797782898,-0.8928239941596985,0.05368885025382042,0.777927815914154,1.3864805698394775,-1.074367880821228,0.05867128446698189,0.25757551193237305,1.5469074249267578,-0.9812758564949036,0.09043966233730316,0.7615340948104858,1.3607096672058105,-0.9435210227966309,0.05731287971138954,0.27014094591140747,1.5060073137283325,-0.828029990196228,0.08539080619812012,0.6269652247428894,1.5453137159347534,-0.0750681683421135,0.00043684185948222876,0.3960106074810028,1.559340238571167,0.07848531752824783,0.00038370219408534467,0.6392133235931396,2.0123026371002197,-0.21612267196178436,0.001605749363079667,0.42905503511428833,2.017036199569702,-0.17301912605762482,0.0006423379527404904,0.6599136590957642,2.494062900543213,0.22399640083312988,9.424828022019938e-05,0.4481295049190521,2.4923436641693115,0.09666861593723297,5.348760896595195e-05,0.6677072644233704,2.5862619876861572,0.23346905410289764,6.02345826337114e-05,0.44888585805892944,2.575526237487793,0.10325268656015396,9.292736649513245e-05,0.6297187805175781,2.6299331188201904,-0.3138022720813751,0.00015602489293087274,0.4732806086540222,2.642115354537964,-0.4714380204677582,0.0002967217587865889
None,0.5193579792976379,0.6870858073234558,-1.2731986045837402,0.9991081953048706,0.539322555065155,0.639539897441864,-1.2163225412368774,0.9984485507011414,0.5530186891555786,0.6423851847648621,-1.2166907787322998,0.9982499480247498,0.5672093629837036,0.6463140845298767,-1.216909646987915,0.998174250125885,0.4941682815551758,0.6352397203445435,-1.2357137203216553,0.9987624883651733,0.47528210282325745,0.6354036927223206,-1.2357959747314453,0.9988133907318115,0.4575558602809906,0.6365898847579956,-1.2363176345825195,0.9989304542541504,0.5850363969802856,0.6818935871124268,-0.8022390604019165,0.9977912902832031,0.42681884765625,0.6687785387039185,-0.88377845287323,0.9989797472953796,0.5401420593261719,0.7509006261825562,-1.1102327108383179,0.9987825155258179,0.4845505654811859,0.7446457743644714,-1.1346744298934937,0.9992725849151611,0.6737202405929565,0.9013481736183167,-0.49727311730384827,0.9867661595344543,0.31863898038864136,0.9427880644798279,-0.5709184408187866,0.9886812567710876,0.7872188091278076,1.1574981212615967,-0.47566160559654236,0.13210009038448334,0.24298281967639923,1.2549476623535156,-0.4744996428489685,0.31877046823501587,0.7970788478851318,1.3558094501495361,-0.8617876172065735,0.031463202089071274,0.24812893569469452,1.498732089996338,-0.8349446058273315,0.052412621676921844,0.8175908923149109,1.4266197681427002,-0.9705503582954407,0.03550633043050766,0.23787835240364075,1.5786992311477661,-0.9561690092086792,0.052505169063806534,0.7950476408004761,1.4132169485092163,-1.0448552370071411,0.05721744894981384,0.2565056383609772,1.5584694147109985,-1.0459717512130737,0.08814983814954758,0.7786315679550171,1.3886905908584595,-0.9108395576477051,0.055730804800987244,0.26897093653678894,1.5229637622833252,-0.8873588442802429,0.08326876908540726,0.6274418234825134,1.538409948348999,-0.05260124057531357,0.0004489111597649753,0.3968934416770935,1.5569223165512085,0.056209493428468704,0.0004015285230707377,0.6460095047950745,2.023841142654419,-0.21849358081817627,0.0017782781505957246,0.43673175573349,2.0277745723724365,-0.26523974537849426,0.0006886088522151113,0.6714408993721008,2.5049636363983154,0.19071628153324127,9.313337795902044e-05,0.4613127112388611,2.50333833694458,-0.02473192662000656,5.484109715325758e-05,0.67680823802948,2.591496706008911,0.1975235790014267,5.792688170913607e-05,0.46177035570144653,2.585362434387207,-0.021598853170871735,9.179026528727263e-05,0.647078812122345,2.6439461708068848,-0.35043540596961975,0.00015554539277218282,0.49551233649253845,2.649430990219116,-0.6023191213607788,0.0003014079702552408
None,0.5190485715866089,0.6850562691688538,-1.0064613819122314,0.9991285800933838,0.5388675928115845,0.6377620697021484,-0.9580572247505188,0.9984559416770935,0.5525467395782471,0.6407484412193298,-0.9583450555801392,0.9982712268829346,0.5668162107467651,0.6448388695716858,-0.9586111307144165,0.9981715679168701,0.4939558506011963,0.6332747340202332,-0.968539834022522,0.9987642168998718,0.47502389550209045,0.6334927678108215,-0.9680373072624207,0.9988261461257935,0.45745348930358887,0.6346463561058044,-0.9684410095214844,0.9989349842071533,0.5844941735267639,0.6794680953025818,-0.6064823269844055,0.9978014230728149,0.42668360471725464,0.6680387258529663,-0.6429458856582642,0.9990009665489197,0.5399731993675232,0.7488231658935547,-0.8704185485839844,0.9988397359848022,0.4841306805610657,0.7426656484603882,-0.8813369870185852,0.9993060827255249,0.6738083958625793,0.9003587961196899,-0.36013543605804443,0.9873062968254089,0.32007357478141785,0.942111611366272,-0.4111862778663635,0.9894313812255859,0.7829384803771973,1.1647136211395264,-0.2829117774963379,0.12948888540267944,0.23216116428375244,1.2427189350128174,-0.3116151690483093,0.32848241925239563,0.795332133769989,1.4086997509002686,-0.5779284834861755,0.03029586374759674,0.23769040405750275,1.4993289709091187,-0.6230472922325134,0.053311243653297424,0.8191279172897339,1.4966318607330322,-0.6681812405586243,0.03434750810265541,0.225021630525589,1.5821458101272583,-0.7164953947067261,0.0530402734875679,0.7907401919364929,1.5014420747756958,-0.7296069860458374,0.055415160953998566,0.25144892930984497,1.5636439323425293,-0.8013266324996948,0.08891962468624115,0.7733014822006226,1.4691121578216553,-0.6207806468009949,0.05417518690228462,0.2643129229545593,1.5280729532241821,-0.6695825457572937,0.08400915563106537,0.6267163157463074,1.5335882902145386,-0.0528898760676384,0.00043945302604697645,0.39639508724212646,1.5486177206039429,0.0564168319106102,0.000391695270081982,0.6452268958091736,2.030212163925171,-0.20520134270191193,0.0016828664811328053,0.4357098639011383,2.0312373638153076,-0.05384292080998421,0.0006514437263831496,0.6705867052078247,2.5095977783203125,0.20685379207134247,9.329170279670507e-05,0.45709729194641113,2.5091326236724854,0.2065771371126175,5.151653022039682e-05,0.6760643720626831,2.5912294387817383,0.2177339494228363,5.790851355413906e-05,0.4560876488685608,2.5890262126922607,0.2153283655643463,8.866036660037935e-05,0.6393767595291138,2.6518707275390625,-0.3298961818218231,0.0001489751593908295,0.49314871430397034,2.651379108428955,-0.32967597246170044,0.00028464803472161293
None,0.5179374814033508,0.6850050091743469,-1.0731221437454224,0.9991294741630554,0.5386576056480408,0.6377068758010864,-1.031145691871643,0.9984367489814758,0.5524929165840149,0.6407704949378967,-1.031366229057312,0.9982445240020752,0.566853404045105,0.6451343297958374,-1.0316048860549927,0.9981258511543274,0.4937346875667572,0.6325560808181763,-1.0415687561035156,0.9987508058547974,0.4747474789619446,0.6325677037239075,-1.0410298109054565,0.9988191723823547,0.45723262429237366,0.6335166692733765,-1.0414904356002808,0.9989330768585205,0.5849497318267822,0.6795132160186768,-0.678795337677002,0.9977484345436096,0.4265708923339844,0.6671311259269714,-0.7184934616088867,0.9990134239196777,0.5388504266738892,0.7489423751831055,-0.9371135830879211,0.9988772869110107,0.48249927163124084,0.7425752282142639,-0.9488871693611145,0.9993321299552917,0.6736796498298645,0.9013462662696838,-0.401049941778183,0.9871567487716675,0.32004091143608093,0.9406864047050476,-0.4570332169532776,0.990069568157196,0.7749040126800537,1.16652250289917,-0.2971683442592621,0.12548068165779114,0.22904126346111298,1.2402311563491821,-0.3328755497932434,0.33729287981987,0.7906477451324463,1.437472939491272,-0.567456841468811,0.029003700241446495,0.2322235405445099,1.501771092414856,-0.6306512951850891,0.05477001145482063,0.8168278932571411,1.5284548997879028,-0.6516245007514954,0.03299343213438988,0.21839264035224915,1.5911307334899902,-0.7264901995658875,0.05411908030509949,0.7893839478492737,1.5313013792037964,-0.7124862670898438,0.053095150738954544,0.24685139954090118,1.5756255388259888,-0.8055800199508667,0.09021282196044922,0.77044278383255,1.4975790977478027,-0.6085087060928345,0.05209089070558548,0.2607641816139221,1.5397403240203857,-0.6775518655776978,0.08522522449493408,0.6254628896713257,1.5337685346603394,-0.05323711782693863,0.0004370794049464166,0.3934120833873749,1.5461691617965698,0.05680766701698303,0.0003912976535502821,0.6424893140792847,2.0325803756713867,-0.19516511261463165,0.0015985473291948438,0.4258357584476471,2.033108711242676,-0.04736459255218506,0.0006191181601025164,0.6602269411087036,2.5131518840789795,0.24951963126659393,9.094721463043243e-05,0.4409358501434326,2.5127573013305664,0.24399161338806152,4.8444893764099106e-05,0.6647776365280151,2.593141794204712,0.26018622517585754,5.634333865600638e-05,0.4387436509132385,2.5920655727386475,0.2563682496547699,8.504775178153068e-05,0.6270430684089661,2.6562275886535645,-0.30859825015068054,0.000141463489853777,0.4790087640285492,2.65386962890625,-0.30895882844924927,0.00027195527218282223
None,0.5178797245025635,0.6851505041122437,-1.0050781965255737,0.9991572499275208,0.5385299921035767,0.6376994252204895,-0.962052047252655,0.9984622001647949,0.5524258613586426,0.6407623887062073,-0.9622710347175598,0.9982865452766418,0.5668541789054871,0.6451340913772583,-0.9625310897827148,0.9981464147567749,0.49372634291648865,0.6325576305389404,-0.9723547697067261,0.9987655878067017,0.4747447073459625,0.6325696110725403,-0.9717338681221008,0.9988412857055664,0.4572729468345642,0.6335151791572571,-0.9720713496208191,0.9989438056945801,0.5849567651748657,0.6789361238479614,-0.617524266242981,0.9977981448173523,0.4265109896659851,0.6669335961341858,-0.6500688791275024,0.9990406036376953,0.5388402938842773,0.7490073442459106,-0.8688275218009949,0.998934268951416,0.4825352132320404,0.7425935864448547,-0.8789886236190796,0.9993644952774048,0.6737304925918579,0.9014548063278198,-0.36269810795783997,0.9877520799636841,0.3200590908527374,0.9397046566009521,-0.40303835272789,0.9907016754150391,0.7750896215438843,1.1701117753982544,-0.2664852738380432,0.12351531535387039,0.2199041098356247,1.237367868423462,-0.26426729559898376,0.34527209401130676,0.7930249571800232,1.4448390007019043,-0.5460976362228394,0.028358815237879753,0.22687962651252747,1.5018646717071533,-0.5523704290390015,0.05587564408779144,0.819905161857605,1.5380935668945312,-0.6316495537757874,0.03228329122066498,0.21322152018547058,1.5919265747070312,-0.6379348039627075,0.05472071096301079,0.7885881662368774,1.5408146381378174,-0.6885946989059448,0.05201474577188492,0.2440115213394165,1.578073501586914,-0.7191229462623596,0.09124977141618729,0.7697650194168091,1.5062717199325562,-0.5861238241195679,0.05138171464204788,0.2573879063129425,1.5423749685287476,-0.5964750051498413,0.08627680689096451,0.6233870983123779,1.5345909595489502,-0.05463515594601631,0.0004285788454581052,0.39037200808525085,1.5462723970413208,0.05813255161046982,0.00038163128192536533,0.6396896243095398,2.0342373847961426,-0.15373113751411438,0.0015200471971184015,0.41948071122169495,2.038048028945923,0.03621496260166168,0.0005903999553993344,0.6537511944770813,2.5149857997894287,0.330186665058136,9.179712651530281e-05,0.43499675393104553,2.514878511428833,0.3534226417541504,4.5440170652000234e-05,0.6592274904251099,2.593684673309326,0.3477470576763153,5.7731671404326335e-05,0.4329589009284973,2.5933072566986084,0.36923396587371826,8.292866550618783e-05,0.6171221733093262,2.6594488620758057,-0.18006160855293274,0.00013560285151470453,0.4723657965660095,2.655330181121826,-0.17668168246746063,0.0002571023069322109
None,0.517849326133728,0.6839396953582764,-1.0229392051696777,0.9991822838783264,0.5385339856147766,0.6364157199859619,-0.9762214422225952,0.9984766244888306,0.5524895191192627,0.6398343443870544,-0.9764696955680847,0.9983218312263489,0.5671309232711792,0.6445005536079407,-0.9767047762870789,0.9981634616851807,0.4937773644924164,0.6303051114082336,-0.9874235987663269,0.9987674951553345,0.47480887174606323,0.6299589276313782,-0.9868747591972351,0.9988530278205872,0.45737141370773315,0.6304739117622375,-0.9872370958328247,0.9989423751831055,0.585074782371521,0.6780723929405212,-0.6210244297981262,0.997834324836731,0.42650142312049866,0.6638938784599304,-0.6575273275375366,0.9990528225898743,0.5387399196624756,0.7480919361114502,-0.8828668594360352,0.9989843964576721,0.48236435651779175,0.7412534952163696,-0.89445561170578,0.9993916749954224,0.6737504601478577,0.8999861478805542,-0.3647281527519226,0.9883972406387329,0.320038765668869,0.9386651515960693,-0.4068058133125305,0.9912343621253967,0.7753910422325134,1.170346736907959,-0.2841413915157318,0.12477604299783707,0.22064340114593506,1.238887071609497,-0.27201133966445923,0.346526175737381,0.7916933298110962,1.4588054418563843,-0.5864743590354919,0.028053298592567444,0.2279527634382248,1.5031546354293823,-0.5734036564826965,0.05582888424396515,0.817343533039093,1.5564444065093994,-0.6776882410049438,0.031890660524368286,0.21402612328529358,1.5953123569488525,-0.6661592721939087,0.05446320027112961,0.7859117984771729,1.5597796440124512,-0.7365533709526062,0.051450103521347046,0.2452918291091919,1.584458827972412,-0.7506430149078369,0.09086765348911285,0.7679278254508972,1.522842288017273,-0.6275139451026917,0.05100751295685768,0.25851184129714966,1.548054575920105,-0.6192616820335388,0.08598106354475021,0.6231397390365601,1.5329667329788208,-0.0541006438434124,0.00042504380689933896,0.38896697759628296,1.5446611642837524,0.05762096121907234,0.0003764188732020557,0.639123260974884,2.036759614944458,-0.12087196111679077,0.00145281373988837,0.4186396598815918,2.040694236755371,0.007156672887504101,0.0005648215301334858,0.6531640887260437,2.514578104019165,0.3757210969924927,9.11517272470519e-05,0.43409842252731323,2.5151584148406982,0.32842379808425903,4.2805710108950734e-05,0.6586176156997681,2.592034339904785,0.39371299743652344,5.7664885389385745e-05,0.4317724108695984,2.593323230743408,0.344455361366272,8.051090844674036e-05,0.6151523590087891,2.6615302562713623,-0.13603588938713074,0.0001295793044846505,0.47206154465675354,2.654895305633545,-0.21327964961528778,0.0002440701937302947
None,0.5180172920227051,0.6839648485183716,-1.0953513383865356,0.9991717338562012,0.5386730432510376,0.6365624070167542,-1.0478246212005615,0.9984337091445923,0.5527347326278687,0.6401386260986328,-1.0481085777282715,0.998274564743042,0.5675630569458008,0.6449959874153137,-1.0483033657073975,0.9980999231338501,0.4941803514957428,0.6302900910377502,-1.0613462924957275,0.9987285733222961,0.4751862585544586,0.6298454999923706,-1.060845971107483,0.9988217353820801,0.4577556550502777,0.6302019357681274,-1.0612460374832153,0.9989141821861267,0.5852817296981812,0.6780715584754944,-0.6759142875671387,0.997750461101532,0.42649760842323303,0.6630298495292664,-0.7238730192184448,0.9990334510803223,0.5387364625930786,0.7481268644332886,-0.9488812685012817,0.9989983439445496,0.48248767852783203,0.7411505579948425,-0.9638017416000366,0.9994007349014282,0.6730636358261108,0.8996365070343018,-0.40575236082077026,0.9885925650596619,0.31976500153541565,0.9386475086212158,-0.4587323069572449,0.9915063977241516,0.7756432294845581,1.172638177871704,-0.3297540545463562,0.12454540282487869,0.22234833240509033,1.2406878471374512,-0.33842989802360535,0.3485485315322876,0.7908574342727661,1.460121512413025,-0.6439046263694763,0.027908699586987495,0.22951248288154602,1.5125263929367065,-0.6687256097793579,0.05625835433602333,0.8158009648323059,1.5567013025283813,-0.7434601187705994,0.03171873837709427,0.21551625430583954,1.6071809530258179,-0.7698257565498352,0.05482005327939987,0.7838453054428101,1.5598196983337402,-0.8057628870010376,0.05106385797262192,0.24682466685771942,1.5969773530960083,-0.8650932312011719,0.09138422459363937,0.7662750482559204,1.524423599243164,-0.6868563294410706,0.05079320818185806,0.2601560354232788,1.560865044593811,-0.7189673185348511,0.08653885871171951,0.622815728187561,1.5334432125091553,-0.054445743560791016,0.0004257680557202548,0.38839665055274963,1.5450823307037354,0.0579361729323864,0.0003741434193216264,0.6388843059539795,2.037038803100586,-0.11780393123626709,0.0014277980662882328,0.41800516843795776,2.042783260345459,-0.0036048523616045713,0.0005512827192433178,0.6523722410202026,2.5156302452087402,0.3842550814151764,9.257893543690443e-05,0.43371230363845825,2.5161590576171875,0.3372887969017029,4.0819642890710384e-05,0.6574757695198059,2.5927250385284424,0.4012724757194519,5.82218162890058e-05,0.4314809739589691,2.5939013957977295,0.3551856577396393,7.96263775555417e-05,0.6145378351211548,2.6625559329986572,-0.1403966099023819,0.00012527269427664578,0.4714422821998596,2.6557364463806152,-0.21732644736766815,0.00023602663713973016
